time,x,y
143.300000,1005,708
143.333333,1004,711
143.366667,1004,713
143.400000,1003,714
143.433333,1003,716
143.466667,1002,716
143.500000,1001,718
143.533333,1001,718
143.566667,1000,719
143.600000,1000,719
143.633333,1000,718
143.666667,999,717
143.700000,999,716
143.733333,998,714
143.766667,998,713
143.800000,998,711
143.833333,998,708
143.866667,998,706
143.900000,997,703
143.933333,997,699
143.966667,997,696
144.000000,997,692
144.033333,997,692
144.066667,996,684
144.100000,996,680
144.133333,996,675
144.166667,996,670
144.200000,997,664
144.233333,997,659
144.266667,997,654
144.300000,998,648
144.333333,998,642
144.366667,998,635
144.400000,998,629
144.433333,998,623
144.466667,998,617
144.500000,999,611
144.533333,999,610
144.566667,999,597
144.600000,999,597
144.633333,1000,583
144.666667,1001,577
144.700000,1002,570
144.733333,1002,563
144.766667,1003,556
144.800000,1003,549
144.833333,1004,543
144.866667,1004,536
144.900000,1005,530
144.933333,1005,524
144.966667,1006,517
145.000000,1006,510
145.033333,1007,504
145.066667,1007,504
145.100000,1009,492
145.133333,1009,492
145.166667,1011,481
145.200000,1012,476
145.233333,1013,471
145.266667,1013,466
145.300000,1014,461
145.333333,1015,457
145.366667,1015,452
145.400000,1016,448
145.433333,1017,444
145.466667,1018,441
145.500000,1019,438
145.533333,1020,435
145.566667,1021,432
145.600000,1021,432
145.633333,1023,428
145.666667,1023,428
145.700000,1025,424
145.733333,1026,424
145.766667,1026,423
145.800000,1027,422
145.833333,1028,422
145.866667,1029,422
145.900000,1030,422
145.933333,1031,424
145.966667,1032,425
146.000000,1033,426
146.033333,1034,427
146.066667,1036,429
146.100000,1036,431
146.133333,1036,431
146.166667,1038,437
146.200000,1039,440
146.233333,1040,444
146.266667,1040,447
146.300000,1041,451
146.333333,1042,455
146.366667,1043,460
146.400000,1044,464
146.433333,1045,469
146.466667,1046,474
146.500000,1047,480
146.533333,1047,485
146.566667,1047,485
146.600000,1048,496
146.633333,1048,496
146.666667,1049,509
146.700000,1050,515
146.733333,1050,522
146.766667,1051,528
146.800000,1052,535
146.833333,1052,541
146.866667,1053,548
146.900000,1053,554
146.933333,1054,561
146.966667,1055,568
147.000000,1055,575
147.033333,1055,581
147.066667,1055,581
147.100000,1055,595
147.133333,1055,602
147.166667,1055,602
147.200000,1055,615
147.233333,1055,621
147.266667,1056,628
147.300000,1056,634
147.333333,1056,640
147.366667,1056,646
147.400000,1056,651
147.433333,1056,657
147.466667,1056,663
147.500000,1055,668
147.533333,1055,673
147.566667,1054,677
147.600000,1054,682
147.633333,1054,682
147.666667,1054,690
147.700000,1053,694
147.733333,1053,697
147.766667,1053,700
147.800000,1052,703
147.833333,1052,706
147.866667,1051,708
147.900000,1050,710
147.933333,1050,712
147.966667,1049,713
148.000000,1048,715
148.033333,1047,715
148.066667,1046,716
148.100000,1046,716
148.133333,1045,716
148.166667,1045,716
148.200000,1043,714
148.233333,1042,713
148.266667,1041,712
148.300000,1040,711
148.333333,1039,709
148.366667,1038,707
148.400000,1037,704
148.433333,1035,702
148.466667,1034,699
148.500000,1033,695
148.533333,1032,690
148.566667,1032,686
148.600000,1032,686
148.633333,1030,679
148.666667,1028,674
148.700000,1028,674
148.733333,1026,663
148.766667,1025,658
148.800000,1024,653
148.833333,1022,647
148.866667,1021,642
148.900000,1019,635
148.933333,1019,630
148.966667,1018,623
149.000000,1017,617
149.033333,1016,610
149.066667,1015,603
149.100000,1014,597
149.133333,1012,590
149.166667,1012,590
149.200000,1010,576
149.233333,1009,570
149.266667,1007,563
149.300000,1006,556
149.333333,1005,549
149.366667,1005,543
149.400000,1003,536
149.433333,1002,529
149.466667,1001,523
149.500000,1000,516
149.533333,1000,510
149.566667,999,504
149.600000,999,504
149.633333,998,492
149.666667,997,486
149.700000,997,486
149.733333,995,476
149.766667,994,471
149.800000,993,466
149.833333,993,460
149.866667,993,456
149.900000,992,452
149.933333,992,448
149.966667,992,444
150.000000,991,440
150.033333,991,437
150.066667,990,434
150.100000,990,434
150.133333,989,430
150.166667,989,428
150.200000,989,428
150.233333,988,425
150.266667,988,425
150.300000,988,423
150.333333,988,422
150.366667,989,422
150.400000,989,422
150.433333,989,423
150.466667,989,423
150.500000,989,425
150.533333,989,426
150.566667,989,428
150.600000,989,431
150.633333,989,433
150.666667,989,435
150.700000,989,435
150.733333,990,441
150.766667,991,445
150.800000,992,449
150.833333,992,453
150.866667,993,457
150.900000,993,461
150.933333,994,466
150.966667,994,471
151.000000,995,477
151.033333,995,482
151.066667,996,487
151.100000,997,493
151.133333,998,499
151.166667,998,499
151.200000,1000,511
151.233333,1000,511
151.266667,1002,523
151.300000,1003,530
151.333333,1003,536
151.366667,1004,543
151.400000,1005,550
151.433333,1006,557
151.466667,1007,563
151.500000,1008,570
151.533333,1009,577
151.566667,1010,583
151.600000,1012,591
151.633333,1013,597
151.666667,1014,603
151.700000,1014,603
151.733333,1014,603
151.766667,1017,622
151.800000,1019,629
151.833333,1020,635
151.866667,1021,641
151.900000,1022,647
151.933333,1023,652
151.966667,1024,657
152.000000,1025,662
152.033333,1026,667
152.066667,1028,672
152.100000,1029,676
152.133333,1030,681
152.166667,1032,685
152.200000,1032,688
152.233333,1033,689
152.266667,1035,696
152.300000,1036,699
152.333333,1036,701
152.366667,1038,704
152.400000,1039,706
152.433333,1040,708
152.466667,1041,709
152.500000,1042,711
152.533333,1043,712
152.566667,1044,713
152.600000,1045,713
152.633333,1045,712
152.666667,1046,713
152.700000,1046,713
152.733333,1047,712
152.766667,1048,710
152.800000,1048,710
152.833333,1050,707
152.866667,1050,705
152.900000,1051,702
152.933333,1052,700
152.966667,1053,697
153.000000,1053,694
153.033333,1053,690
153.066667,1053,687
153.100000,1054,683
153.133333,1054,679
153.166667,1054,674
153.200000,1055,670
153.233333,1055,670
153.266667,1055,660
153.300000,1055,654
153.333333,1056,649
153.366667,1056,643
153.400000,1056,638
153.433333,1056,632
153.466667,1056,626
153.500000,1056,620
153.533333,1055,613
153.566667,1055,607
153.600000,1055,601
153.633333,1054,594
153.666667,1054,587
153.700000,1054,580
153.733333,1055,581
153.766667,1054,567
153.800000,1054,560
153.833333,1054,554
153.866667,1053,547
153.900000,1052,540
153.933333,1052,534
153.966667,1051,527
154.000000,1051,521
154.033333,1050,515
154.066667,1050,508
154.100000,1049,502
154.133333,1048,496
154.166667,1048,491
154.200000,1047,485
154.233333,1047,485
154.266667,1046,474
154.300000,1046,474
154.333333,1044,464
154.366667,1043,460
154.400000,1042,455
154.433333,1041,451
154.466667,1040,447
154.500000,1040,443
154.533333,1039,440
154.566667,1038,436
154.600000,1037,434
154.633333,1037,431
154.666667,1036,429
154.700000,1035,427
154.733333,1034,426
154.766667,1034,426
154.800000,1032,423
154.833333,1032,423
154.866667,1030,422
154.900000,1029,422
154.933333,1028,422
154.966667,1027,423
155.000000,1026,423
155.033333,1025,425
155.066667,1025,426
155.100000,1024,428
155.133333,1023,430
155.166667,1022,432
155.200000,1021,435
155.233333,1020,438
155.266667,1019,442
155.300000,1018,445
155.333333,1018,445
155.366667,1016,453
155.400000,1016,457
155.433333,1015,462
155.466667,1014,466
155.500000,1013,472
155.533333,1012,477
155.566667,1011,482
155.600000,1011,488
155.633333,1010,494
155.666667,1009,500
155.700000,1008,506
155.733333,1008,512
155.766667,1008,512
155.800000,1006,525
155.833333,1006,532
155.866667,1006,532
155.900000,1005,545
155.933333,1004,552
155.966667,1004,559
156.000000,1003,565
156.033333,1003,573
156.066667,1002,580
156.100000,1002,587
156.133333,1001,593
156.166667,1001,600
156.200000,1001,607
156.233333,1000,613
156.266667,1000,620
156.300000,1000,620
156.333333,1000,632
156.366667,999,638
156.400000,999,644
156.433333,999,650
156.466667,999,655
156.500000,999,655
156.533333,998,666
156.566667,998,671
156.600000,998,675
156.633333,998,680
156.666667,999,685
156.700000,999,688
156.733333,999,692
156.766667,999,696
156.800000,999,699
156.833333,999,702
156.866667,1000,705
156.900000,999,707
156.933333,1000,710
156.966667,1000,711
157.000000,1000,712
157.033333,1001,713
157.066667,1001,714
157.100000,1002,715
157.133333,1002,715
157.166667,1002,715
157.200000,1003,714
157.233333,1003,714
157.266667,1004,713
157.300000,1005,712
157.333333,1005,712
157.366667,1006,708
157.400000,1006,708
157.433333,1007,704
157.466667,1007,701
157.500000,1008,698
157.533333,1009,694
157.566667,1010,691
157.600000,1010,687
157.633333,1010,687
157.666667,1011,682
157.700000,1012,678
157.733333,1013,674
157.766667,1013,669
157.800000,1014,664
157.833333,1015,659
157.866667,1015,659
157.900000,1017,648
157.933333,1017,642
157.966667,1018,636
158.000000,1019,631
158.033333,1020,624
158.066667,1020,624
158.100000,1022,611
158.133333,1022,605
158.166667,1023,599
158.200000,1024,592
158.233333,1025,585
158.266667,1026,579
158.300000,1027,572
158.333333,1027,566
158.366667,1028,559
158.400000,1029,552
158.433333,1030,545
158.466667,1031,539
158.500000,1032,532
158.533333,1033,526
158.566667,1033,519
158.600000,1034,513
158.633333,1035,507
158.666667,1036,501
158.700000,1036,495
158.733333,1037,489
158.766667,1038,484
158.800000,1038,484
158.833333,1039,473
158.866667,1040,469
158.900000,1040,469
158.933333,1042,459
158.966667,1043,455
159.000000,1043,450
159.033333,1044,447
159.066667,1044,443
159.100000,1045,440
159.133333,1046,437
159.166667,1046,434
159.200000,1047,432
159.233333,1048,429
159.266667,1048,428
159.300000,1049,426
159.333333,1049,425
159.366667,1049,425
159.400000,1050,423
159.433333,1050,423
159.466667,1051,423
159.500000,1051,423
159.533333,1052,424
159.566667,1052,424
159.600000,1053,425
159.633333,1053,427
159.666667,1053,429
159.700000,1054,431
159.733333,1054,434
159.766667,1054,436
159.800000,1054,439
159.833333,1054,443
159.866667,1054,443
159.900000,1055,450
159.933333,1055,454
159.966667,1055,454
160.000000,1055,462
160.033333,1055,467
160.066667,1055,472
160.100000,1055,477
160.133333,1055,483
160.166667,1055,488
160.200000,1055,494
160.233333,1055,500
160.266667,1054,506
160.300000,1054,512
160.333333,1054,518
160.366667,1054,525
160.400000,1053,531
160.433333,1053,531
160.466667,1053,544
160.500000,1053,551
160.533333,1052,558
160.566667,1052,565
160.600000,1051,571
160.633333,1051,578
160.666667,1050,585
160.700000,1050,592
160.733333,1049,599
160.766667,1048,605
160.800000,1048,612
160.833333,1047,618
160.866667,1047,624
160.900000,1047,624
160.933333,1045,636
160.966667,1045,636
161.000000,1044,648
161.033333,1043,654
161.066667,1042,659
161.100000,1042,665
161.133333,1041,670
161.166667,1040,675
161.200000,1039,680
161.233333,1038,684
161.266667,1037,688
161.300000,1036,691
161.333333,1035,695
161.366667,1034,699
161.400000,1034,699
161.433333,1033,704
161.466667,1032,707
161.500000,1032,707
161.533333,1029,711
161.566667,1028,712
161.600000,1027,714
161.633333,1026,715
161.666667,1026,715
161.700000,1024,716
161.733333,1023,716
161.766667,1022,715
161.800000,1021,714
161.833333,1020,714
161.866667,1019,712
161.900000,1018,711
161.933333,1017,709
161.966667,1017,709
162.000000,1015,705
162.033333,1014,702
162.066667,1013,699
162.100000,1012,695
162.133333,1011,692
162.166667,1010,688
162.200000,1009,684
162.233333,1008,680
162.266667,1007,675
162.300000,1006,670
162.333333,1005,665
162.366667,1005,660
162.400000,1005,660
162.433333,1003,650
162.466667,1002,644
162.500000,1002,644
162.533333,1001,632
162.566667,1000,626
162.600000,999,619
162.633333,999,613
162.666667,998,606
162.700000,998,600
162.733333,997,593
162.766667,997,586
162.800000,996,580
162.833333,996,573
162.866667,995,566
162.900000,995,560
162.933333,994,553
162.966667,994,553
163.000000,994,540
163.033333,993,533
163.066667,993,527
163.100000,993,520
163.133333,993,514
163.166667,993,507
163.200000,993,502
163.233333,993,496
163.266667,993,490
163.300000,993,485
163.333333,993,479
163.366667,993,474
163.400000,993,469
163.433333,993,464
163.466667,993,464
163.500000,993,455
163.533333,993,455
163.566667,994,447
163.600000,995,444
163.633333,995,441
163.666667,995,437
163.700000,996,435
163.733333,996,432
163.766667,997,430
163.800000,997,429
163.833333,997,427
163.866667,998,426
163.900000,999,425
163.933333,999,424
163.966667,1000,424
164.000000,1000,424
164.033333,1002,425
164.066667,1002,425
164.100000,1003,426
164.133333,1004,427
164.166667,1005,429
164.200000,1006,431
164.233333,1006,433
164.266667,1007,436
164.300000,1008,438
164.333333,1009,441
164.366667,1010,444
164.400000,1011,448
164.433333,1012,452
164.466667,1013,456
164.500000,1014,460
164.533333,1014,460
164.566667,1016,469
164.600000,1016,469
164.633333,1018,480
164.666667,1019,485
164.700000,1020,490
164.733333,1022,496
164.766667,1023,502
164.800000,1024,508
164.833333,1025,514
164.866667,1026,520
164.900000,1027,527
164.933333,1028,533
164.966667,1029,539
165.000000,1030,546
165.033333,1031,553
165.066667,1031,553
165.100000,1033,566
165.133333,1034,572
165.166667,1035,579
165.200000,1036,585
165.233333,1037,592
165.266667,1038,598
165.300000,1039,605
165.333333,1040,611
165.366667,1041,618
165.400000,1042,624
165.433333,1043,630
165.466667,1044,636
165.500000,1044,636
165.533333,1045,647
165.566667,1045,647
165.600000,1047,658
165.633333,1048,663
165.666667,1048,668
165.700000,1049,673
165.733333,1050,677
165.766667,1050,681
165.800000,1051,685
165.833333,1052,689
165.866667,1052,692
165.900000,1053,696
165.933333,1053,699
165.966667,1053,701
166.000000,1054,704
166.033333,1054,704
166.066667,1054,707
166.100000,1054,707
166.133333,1055,710
166.166667,1055,711
166.200000,1055,711
166.233333,1056,712
166.266667,1055,711
166.300000,1055,711
166.333333,1055,711
166.366667,1055,710
166.400000,1055,709
166.433333,1055,707
166.466667,1055,705
166.500000,1054,703
166.533333,1054,703
166.566667,1054,698
166.600000,1054,695
166.633333,1054,695
166.666667,1053,688
166.700000,1053,685
166.733333,1052,680
166.766667,1052,676
166.800000,1051,671
166.833333,1050,667
166.866667,1050,662
166.900000,1049,657
166.933333,1048,652
166.966667,1048,646
167.000000,1047,641
167.033333,1046,635
167.066667,1046,629
167.100000,1046,629
167.133333,1044,617
167.166667,1043,610
167.200000,1042,604
167.233333,1041,597
167.266667,1040,591
167.300000,1039,584
167.333333,1038,578
167.366667,1037,571
167.400000,1036,565
167.433333,1036,558
167.466667,1034,551
167.500000,1033,545
167.533333,1033,545
167.566667,1031,531
167.600000,1030,525
167.633333,1030,525
167.666667,1028,513
167.700000,1027,507
167.733333,1026,501
167.766667,1025,495
167.800000,1024,489
167.833333,1023,483
167.866667,1022,478
167.900000,1021,473
167.933333,1020,468
167.966667,1019,463
168.000000,1018,459
168.033333,1016,454
168.066667,1016,454
168.100000,1014,447
168.133333,1013,443
168.166667,1013,443
168.200000,1012,437
168.233333,1011,434
168.266667,1010,432
168.300000,1009,430
168.333333,1008,428
168.366667,1007,426
168.400000,1006,425
168.433333,1005,424
168.466667,1004,424
168.500000,1004,424
168.533333,1003,423
168.566667,1003,423
168.600000,1001,425
168.633333,1001,426
168.666667,1001,426
168.700000,999,429
168.733333,999,431
168.766667,998,433
168.800000,998,436
168.833333,997,438
168.866667,997,442
168.900000,996,445
168.933333,996,449
168.966667,995,453
169.000000,995,457
169.033333,995,461
169.066667,994,466
169.100000,994,466
169.133333,994,476
169.166667,994,476
169.200000,994,487
169.233333,994,493
169.266667,993,498
169.300000,993,504
169.333333,993,510
169.366667,994,517
169.400000,994,523
169.433333,994,530
169.466667,994,536
169.500000,994,543
169.533333,994,549
169.566667,994,555
169.600000,994,555
169.633333,995,569
169.666667,995,576
169.700000,995,576
169.733333,996,589
169.766667,996,595
169.800000,997,602
169.833333,997,608
169.866667,998,615
169.900000,998,621
169.933333,999,627
169.966667,999,633
170.000000,1000,639
170.033333,1000,645
170.066667,1001,650
170.100000,1002,656
170.133333,1002,656
170.166667,1003,666
170.200000,1004,671
170.233333,1004,671
170.266667,1006,679
170.300000,1007,684
170.333333,1007,687
170.366667,1008,691
170.400000,1009,694
170.433333,1010,697
170.466667,1011,700
170.500000,1012,702
170.533333,1013,705
170.566667,1014,707
170.600000,1015,708
170.633333,1016,710
170.666667,1016,710
170.700000,1018,711
170.733333,1019,712
170.766667,1020,712
170.800000,1021,712
170.833333,1021,711
170.866667,1023,710
170.900000,1023,709
170.933333,1025,708
170.966667,1026,706
171.000000,1027,704
171.033333,1027,701
171.066667,1029,699
171.100000,1029,696
171.133333,1029,696
171.166667,1031,689
171.200000,1032,686
171.233333,1032,686
171.266667,1034,678
171.300000,1035,673
171.333333,1036,669
171.366667,1037,664
171.400000,1037,659
171.433333,1038,654
171.466667,1039,648
171.500000,1040,643
171.533333,1041,638
171.566667,1041,632
171.600000,1042,626
171.633333,1043,620
171.666667,1043,620
171.700000,1044,607
171.733333,1045,601
171.766667,1045,594
171.800000,1046,588
171.833333,1047,582
171.866667,1047,575
171.900000,1048,568
171.933333,1048,562
171.966667,1049,556
172.000000,1049,549
172.033333,1050,542
172.066667,1050,536
172.100000,1050,529
172.133333,1050,529
172.166667,1051,517
172.200000,1052,511
172.233333,1052,511
172.266667,1052,499
172.300000,1052,493
172.333333,1053,488
172.366667,1053,482
172.400000,1053,477
172.433333,1053,472
172.466667,1053,467
172.500000,1053,463
172.533333,1053,458
172.566667,1053,454
172.600000,1053,450
172.633333,1054,447
172.666667,1054,443
172.700000,1053,434
172.733333,1053,428
172.766667,1052,425
172.800000,1051,424
172.833333,1049,429
172.866667,1047,442
172.900000,1043,466
172.933333,1037,516
172.966667,1031,562
173.000000,1024,622
173.033333,1017,667
173.066667,1011,699
173.100000,1006,714
173.133333,1002,709
173.166667,1000,684
173.200000,1000,645
173.233333,1001,595
173.266667,1004,542
173.300000,1008,494
173.333333,1014,455
173.366667,1020,433
173.400000,1029,426
173.433333,1034,438
173.466667,1042,472
173.500000,1048,517
173.533333,1051,569
173.566667,1054,620
173.600000,1054,665
173.633333,1052,697
173.666667,1049,711
173.700000,1042,707
173.733333,1034,682
173.766667,1026,644
173.800000,1017,595
173.833333,1011,548
173.866667,1002,500
173.900000,996,459
173.933333,992,432
173.966667,990,426
174.000000,991,436
174.033333,994,469
174.066667,999,514
174.100000,1006,565
174.133333,1014,617
174.166667,1022,661
174.200000,1032,693
174.233333,1039,708
174.266667,1046,705
174.300000,1051,683
174.333333,1053,646
174.366667,1054,598
174.400000,1052,546
174.433333,1049,497
174.466667,1044,458
174.500000,1038,433
174.533333,1032,426
174.566667,1025,439
174.600000,1018,470
174.633333,1013,515
174.666667,1007,567
174.700000,1004,620
174.733333,1002,665
174.766667,1001,697
174.800000,1002,711
174.833333,1005,707
174.866667,1009,684
174.900000,1014,645
174.933333,1020,597
174.966667,1027,545
175.000000,1033,496
175.033333,1038,457
175.066667,1044,433
175.100000,1047,427
175.133333,1051,440
175.166667,1053,471
175.200000,1053,515
175.233333,1051,566
175.266667,1048,618
175.300000,1043,663
175.333333,1036,695
175.366667,1029,711
175.400000,1021,707
175.433333,1013,685
175.466667,1006,647
175.500000,1001,605
175.533333,996,546
175.566667,994,497
175.600000,994,461
175.633333,997,434
175.666667,1001,428
175.700000,1007,442
175.733333,1014,473
175.766667,1022,516
175.800000,1029,560
175.833333,1038,618
175.866667,1045,662
175.900000,1050,693
175.933333,1053,707
175.966667,1054,703
176.000000,1052,680
176.033333,1048,643
176.066667,1042,595
176.100000,1035,544
176.133333,1027,495
176.166667,1020,457
176.200000,1012,432
176.233333,1006,428
176.266667,1000,442
176.300000,997,474
176.333333,995,519
176.366667,996,570
176.400000,998,622
176.433333,1003,665
176.466667,1009,696
176.500000,1015,708
176.533333,1023,703
176.566667,1029,683
176.600000,1037,641
176.633333,1041,599
176.666667,1047,542
176.700000,1049,494
176.733333,1051,457
176.766667,1051,433
176.800000,1050,429
176.833333,1046,443
176.866667,1043,474
176.900000,1038,519
176.933333,1032,571
176.966667,1026,622
177.000000,1019,666
177.033333,1013,697
177.066667,1008,711
177.100000,1003,707
177.133333,1001,689
177.166667,999,648
177.200000,1000,607
177.233333,1002,549
177.266667,1005,500
177.300000,1010,460
177.333333,1016,436
177.366667,1023,429
177.400000,1028,437
177.433333,1037,471
177.466667,1043,514
177.500000,1048,563
177.533333,1048,563
177.566667,1045,550
177.600000,1052,613
177.633333,1052,658
